title,artist,lyrics,pronunciation,translation,musixmatch_url
OIRAN,NEMOPHILA (네모필라),"No one can stop me!!
So, leave it to me now!!
We can do anything!!
唄え 踊れ
ソイヤ ソイヤ ソイヤ ソイヤ!!!

紅を纏う一輪の花
ゆらりゆらりと春嵐の都
誰も羨む優美な姿
「オ・イ・デ・ナ♡」
Are you ready?
You are cherry? GO!!!!

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う

We don't need your words!!
(Gimme)Your heart!!
To hard!! More more more.!!
イカレ騒ゲバ 月モココロヨロシ

傾け傾け傾き舞え
散る花より激しく
仰げ仰げ天仰げ
水面より清らかに
零れ落ちる朝露が
私の頬を濡らす
手のひらに想い乗せて
朝焼けの光に問う

祈れ祈れ夢祈れ
これから見る景色を

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う",,,
OIRAN,NEMOPHILA (네모필라),"No one can stop me!!
So, leave it to me now!!
We can do anything!!
唄え 踊れ
ソイヤ ソイヤ ソイヤ ソイヤ!!!

紅を纏う一輪の花
ゆらりゆらりと春嵐の都
誰も羨む優美な姿
「オ・イ・デ・ナ♡」
Are you ready?
You are cherry? GO!!!!

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う

We don't need your words!!
(Gimme)Your heart!!
To hard!! More more more.!!
イカレ騒ゲバ 月モココロヨロシ

傾け傾け傾き舞え
散る花より激しく
仰げ仰げ天仰げ
水面より清らかに
零れ落ちる朝露が
私の頬を濡らす
手のひらに想い乗せて
朝焼けの光に問う

祈れ祈れ夢祈れ
これから見る景色を

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う",,,
OIRAN,NEMOPHILA (네모필라),"No one can stop me!!
So, leave it to me now!!
We can do anything!!
唄え 踊れ
ソイヤ ソイヤ ソイヤ ソイヤ!!!

紅を纏う一輪の花
ゆらりゆらりと春嵐の都
誰も羨む優美な姿
「オ・イ・デ・ナ♡」
Are you ready?
You are cherry? GO!!!!

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う

We don't need your words!!
(Gimme)Your heart!!
To hard!! More more more.!!
イカレ騒ゲバ 月モココロヨロシ

傾け傾け傾き舞え
散る花より激しく
仰げ仰げ天仰げ
水面より清らかに
零れ落ちる朝露が
私の頬を濡らす
手のひらに想い乗せて
朝焼けの光に問う

祈れ祈れ夢祈れ
これから見る景色を

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う",,,
OIRAN,NEMOPHILA (네모필라),"No one can stop me!!
So, leave it to me now!!
We can do anything!!
唄え 踊れ
ソイヤ ソイヤ ソイヤ ソイヤ!!!

紅を纏う一輪の花
ゆらりゆらりと春嵐の都
誰も羨む優美な姿
「オ・イ・デ・ナ♡」
Are you ready?
You are cherry? GO!!!!

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う

We don't need your words!!
(Gimme)Your heart!!
To hard!! More more more.!!
イカレ騒ゲバ 月モココロヨロシ

傾け傾け傾き舞え
散る花より激しく
仰げ仰げ天仰げ
水面より清らかに
零れ落ちる朝露が
私の頬を濡らす
手のひらに想い乗せて
朝焼けの光に問う

祈れ祈れ夢祈れ
これから見る景色を

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う",,,
OIRAN,NEMOPHILA (네모필라),"No one can stop me!!
So, leave it to me now!!
We can do anything!!
唄え 踊れ
ソイヤ ソイヤ ソイヤ ソイヤ!!!

紅を纏う一輪の花
ゆらりゆらりと春嵐の都
誰も羨む優美な姿
「オ・イ・デ・ナ♡」
Are you ready?
You are cherry? GO!!!!

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う

We don't need your words!!
(Gimme)Your heart!!
To hard!! More more more.!!
イカレ騒ゲバ 月モココロヨロシ

傾け傾け傾き舞え
散る花より激しく
仰げ仰げ天仰げ
水面より清らかに
零れ落ちる朝露が
私の頬を濡らす
手のひらに想い乗せて
朝焼けの光に問う

祈れ祈れ夢祈れ
これから見る景色を

上がれ上げれ舞い上がれ
儚さより可憐に
乱れ乱れ乱れ咲け
誰よりも麗しく
揺れる風のざわめきが
私の髪を撫でる
言の葉に身を任せて
玉響の光に酔う",,,
OSKR,NEMOPHILA (네모필라),,,,
OSKR,NEMOPHILA (네모필라),,,,
OSKR,NEMOPHILA (네모필라),,,,
OSKR,NEMOPHILA (네모필라),,,,
OSKR,NEMOPHILA (네모필라),,,,
OSKR,NEMOPHILA (네모필라),,,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
RAITEI,NEMOPHILA (네모필라),"動揺 隠せなくて
とうとう溢れた不安
逃亡 黒い空は
感情的に騒いで

吠影吠声 I hate
顔を伏せる
吠影吠声 I hate
四の五の云えずに 口噛む

君は輝けるよ 何度だって
手を伸ばして
電光石火で切り裂くんだ
闇に迷った 心を射す 雷霆
僕が信じた君を 信じ続けて

癪癪 触れなければ
たんなる平行線のまま
閑却 何処へ行くの
取るに足りたと喚いて

雷同雷同 I know
嘆声を洩らす
雷同雷同 I know
答えはないの

もしも 心の声が消えてしまったら
全身全霊で叫ぶから
この大都市 揺らすような雷霆
耳を閉ざさないで
Wherever you will go

君は輝けるよ 何度だって
忘れないで
一切合切を振り払った澄んだ瞳
雷霆を
諦めた想いも越えて 側にいる
僕が信じた君の 光を放て
見失わないで

雷霆",,,
REVIVE,NEMOPHILA (네모필라),,,,
REVIVE,NEMOPHILA (네모필라),,,,
REVIVE,NEMOPHILA (네모필라),,,,
REVIVE,NEMOPHILA (네모필라),,,,
REVIVE,NEMOPHILA (네모필라),,,,
REVIVE,NEMOPHILA (네모필라),,,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
RISE,NEMOPHILA (네모필라),"Now's the time, raise your voice

You are at the crossroads in your life
You've walked the path which you've believed in
They are saying bull shits, lame things to you
Betrayed, deceived, don't let them fool you

There're so many ways for us like the stars
But we can take the only one we trust
この世が幸か不幸かそんなもんはいい
""どうしたいか""それが答えさ
迷わずに believe in yourself
さぁ日が昇るように 今
Keep your head up, don't give up on your way to go
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life

You will understand the meaning of your life
If you are brave enough to stand up
Don't care about those who will laugh at you
They aren't aware of what life is!

(Raise your voice)
Heads up! Free yourself now
(Raise your voice)
Let's go

Don't underrate yourself in your mind
You're limitless, and you're more than who you are
必ず越えて行ける未来信じて
生きる意味はその手の中
Don't satisfy you can go more
Keep raising hell

Are you happy with who you are now?
Are you happy with who you are now?
Are you happy with who you are now?
Ask yourself

Look inside the mirror of you
Can you say now is the best of who you are?

心の奥の奥で叫び続けた
不完全な明日への希望
It's time to raise your voice

There're so many ways for us like the stars
But we can take the only one we trust (only one we trust)
小さな一歩だって全て変えるよ
強く生きるために進もう
忘れずに it's time to live your life (so, raise your voice)

Like the sun is burning the sky
Now raise your voice",,,
Seize the Fate,NEMOPHILA (네모필라),,,,
Seize the Fate,NEMOPHILA (네모필라),,,,
Seize the Fate,NEMOPHILA (네모필라),,,,
Seize the Fate,NEMOPHILA (네모필라),,,,
Seize the Fate,NEMOPHILA (네모필라),,,,
Seize the Fate,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
STYLE,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
Waiting for you,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
ZEN,NEMOPHILA (네모필라),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Awesome Life,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
Dear my lover,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
ODYSSEY,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
Revive,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
seeker,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
Walking with you,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
サプライズ,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
タイムパラドックス,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ツキミソウ,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ふたりなら,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ラストシーン,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
ランナーズハイ,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
優しさの剣,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夜空に舞う鷹のように,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
夢花火,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
愛とか恋とか,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
拝啓、親愛なる君へ,Novelbright (노벨브라이트),,,,
Acquiesce,Oasis (오아시스),"I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

I hope that I can say the things I wish I'd said
To sing my soul to sleep and take me back to bed
Who wants to be alone when we can feel alive instead

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
Because we need each other
We believe in one another
I know we're going to uncover

What's sleepin' in our soul
What's sleepin' in our soul

There are many things that I would like to know
And there are many places that I wish to go
But everything's dependin' on the way the wind may blow

I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
'Cause we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
What's sleepin' in our soul

What's sleepin' in our soul
What's sleepin' in our soul
'Cause we believe
'Cause we believe
Yeah, we believe
'Cause we believe
'Cause we believe
'Cause we believe
Because we need
Because we need",,,
Acquiesce,Oasis (오아시스),"I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

I hope that I can say the things I wish I'd said
To sing my soul to sleep and take me back to bed
Who wants to be alone when we can feel alive instead

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
Because we need each other
We believe in one another
I know we're going to uncover

What's sleepin' in our soul
What's sleepin' in our soul

There are many things that I would like to know
And there are many places that I wish to go
But everything's dependin' on the way the wind may blow

I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
'Cause we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
What's sleepin' in our soul

What's sleepin' in our soul
What's sleepin' in our soul
'Cause we believe
'Cause we believe
Yeah, we believe
'Cause we believe
'Cause we believe
'Cause we believe
Because we need
Because we need",,,
Acquiesce,Oasis (오아시스),"I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

I hope that I can say the things I wish I'd said
To sing my soul to sleep and take me back to bed
Who wants to be alone when we can feel alive instead

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
Because we need each other
We believe in one another
I know we're going to uncover

What's sleepin' in our soul
What's sleepin' in our soul

There are many things that I would like to know
And there are many places that I wish to go
But everything's dependin' on the way the wind may blow

I don't know what it is that makes me feel alive
I don't know how to wake the things that sleep inside
I only wanna see the light that shines behind your eyes

Because we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
'Cause we need each other
We believe in one another
And I know we're going to uncover
What's sleepin' in our soul
What's sleepin' in our soul

What's sleepin' in our soul
What's sleepin' in our soul
'Cause we believe
'Cause we believe
Yeah, we believe
'Cause we believe
'Cause we believe
'Cause we believe
Because we need
Because we need",,,
